,ip,app,device,os,channel,click_time,attributed_time,is_attributed
1454,7291,3,1,11,442,2017-11-06 16:00:02,,0
1455,45745,2,1,13,122,2017-11-06 16:00:02,,0
1456,73516,9,1,1,134,2017-11-06 16:00:02,,0
1457,12971,13,1,18,400,2017-11-06 16:00:02,,0
1458,201182,13,1,19,469,2017-11-06 16:00:02,,0
1459,84177,12,1,13,245,2017-11-06 16:00:02,,0
1460,112442,3,1,16,130,2017-11-06 16:00:02,,0
1461,125047,12,1,13,140,2017-11-06 16:00:02,,0
1462,183147,3,1,14,480,2017-11-06 16:00:02,,0
1463,84644,2,1,13,477,2017-11-06 16:00:02,,0
1464,100275,29,1,13,343,2017-11-06 16:00:02,,0
1465,73487,6,1,19,125,2017-11-06 16:00:02,,0
1466,132295,2,1,16,435,2017-11-06 16:00:02,,0
1467,206655,15,1,18,245,2017-11-06 16:00:02,,0
1468,206655,12,1,18,245,2017-11-06 16:00:02,,0
1469,43793,3,1,19,452,2017-11-06 16:00:02,,0
1470,81374,12,1,19,328,2017-11-06 16:00:02,,0
1471,63638,3,1,15,424,2017-11-06 16:00:02,,0
1472,48282,12,1,25,265,2017-11-06 16:00:02,,0
1473,58288,64,1,14,459,2017-11-06 16:00:02,,0
1474,105475,15,1,19,278,2017-11-06 16:00:02,,0
1475,24296,12,1,10,178,2017-11-06 16:00:02,,0
1476,86865,1,1,16,377,2017-11-06 16:00:02,,0
1477,2494,17,1,13,134,2017-11-06 16:00:02,,0
1478,155390,2,1,53,469,2017-11-06 16:00:02,,0
1479,154373,2,1,18,212,2017-11-06 16:00:02,,0
1480,81374,2,1,19,212,2017-11-06 16:00:02,,0
1481,67708,3,1,13,442,2017-11-06 16:00:02,,0
1482,175837,2,1,17,205,2017-11-06 16:00:02,,0
1483,123681,2,1,37,477,2017-11-06 16:00:02,,0
1484,104698,1,1,30,153,2017-11-06 16:00:02,,0
1485,9660,9,1,53,445,2017-11-06 16:00:02,,0
1486,56412,15,1,53,315,2017-11-06 16:00:02,,0
1487,125047,8,1,13,140,2017-11-06 16:00:02,,0
1488,102149,3,1,37,424,2017-11-06 16:00:02,,0
1489,51747,12,1,13,265,2017-11-06 16:00:02,,0
1490,99542,23,1,19,153,2017-11-06 16:00:02,,0
1491,75007,9,1,56,234,2017-11-06 16:00:02,,0
1492,147113,15,1,18,245,2017-11-06 16:00:02,,0
1493,36934,3,1,37,205,2017-11-06 16:00:02,,0
1494,157121,28,1,13,135,2017-11-06 16:00:02,,0
1495,126331,12,1,13,178,2017-11-06 16:00:02,,0
1496,48708,18,1,19,107,2017-11-06 16:00:02,,0
1497,147113,12,1,18,245,2017-11-06 16:00:02,,0
1498,8742,29,1,155,343,2017-11-06 16:00:02,,0
1499,32600,12,1,13,328,2017-11-06 16:00:02,,0
1500,118393,9,1,13,244,2017-11-06 16:00:02,,0
1501,55791,9,1,13,215,2017-11-06 16:00:02,,0
1502,172465,18,1,19,107,2017-11-06 16:00:02,,0
1503,153756,3,1,19,115,2017-11-06 16:00:02,,0
1504,29692,9,1,22,215,2017-11-06 16:00:02,2017-11-07 10:05:22,1
1505,67658,9,1,19,134,2017-11-06 16:00:02,,0
1506,192895,18,1,19,439,2017-11-06 16:00:02,,0
1507,110327,11,1,13,173,2017-11-06 16:00:02,,0
1508,79827,12,1,19,245,2017-11-06 16:00:02,,0
1509,62876,18,3032,607,107,2017-11-06 16:00:02,,0
1510,66507,2,1,19,219,2017-11-06 16:00:02,,0
1511,6473,12,1,19,245,2017-11-06 16:00:02,,0
1512,199542,13,1,19,477,2017-11-06 16:00:02,,0
1513,84177,18,1,13,121,2017-11-06 16:00:02,,0
1514,11185,2,1,19,452,2017-11-06 16:00:02,,0
1515,93587,15,1,15,245,2017-11-06 16:00:02,,0
1516,75238,18,1,3,420,2017-11-06 16:00:02,,0
1517,6473,15,1,19,245,2017-11-06 16:00:02,,0
1518,115119,24,1,49,105,2017-11-06 16:00:02,,0
1519,58913,12,1,41,178,2017-11-06 16:00:02,,0
1520,24296,3,1,10,280,2017-11-06 16:00:02,,0
1521,109176,2,1,18,237,2017-11-06 16:00:02,,0
1522,8557,2,2,32,237,2017-11-06 16:00:02,,0
1523,134644,12,1,12,245,2017-11-06 16:00:02,,0
1524,206655,18,1,18,121,2017-11-06 16:00:02,,0
1525,81863,11,1,13,319,2017-11-06 16:00:02,,0
1526,12788,15,1,15,315,2017-11-06 16:00:02,,0
1527,134644,15,1,12,245,2017-11-06 16:00:02,,0
1528,84896,18,1,15,121,2017-11-06 16:00:02,,0
1529,156577,2,1,13,435,2017-11-06 16:00:02,,0
1530,56166,2,1,6,477,2017-11-06 16:00:02,,0
1531,123623,9,1,17,466,2017-11-06 16:00:02,,0
1532,75238,18,1,3,107,2017-11-06 16:00:02,,0
1533,205112,12,1,22,265,2017-11-06 16:00:02,,0
1534,115119,20,1,49,259,2017-11-06 16:00:02,,0
1535,157121,3,1,13,489,2017-11-06 16:00:02,,0
1536,90782,18,3032,607,107,2017-11-06 16:00:02,,0
1537,128681,9,1,19,215,2017-11-06 16:00:02,,0
1538,110032,3,1,19,424,2017-11-06 16:00:02,,0
1539,209663,14,1,17,134,2017-11-06 16:00:02,,0
1540,16929,3,1,18,280,2017-11-06 16:00:02,,0
1541,77543,2,1,36,477,2017-11-06 16:00:02,,0
1542,105475,3,1,17,409,2017-11-06 16:00:02,,0
1543,151784,2,1,19,469,2017-11-06 16:00:02,,0
1544,58913,9,1,41,134,2017-11-06 16:00:02,,0
1545,38630,3,1,13,280,2017-11-06 16:00:02,,0
1546,15936,12,1,20,140,2017-11-06 16:00:02,,0
1547,107739,1,1,19,452,2017-11-06 16:00:02,,0
1548,201561,23,1,53,153,2017-11-06 16:00:02,,0
1549,100971,15,1,3,412,2017-11-06 16:00:02,,0
1550,105475,9,1,13,134,2017-11-06 16:00:02,,0
1551,18058,6,1,13,125,2017-11-06 16:00:02,,0
1552,10409,11,1,6,219,2017-11-06 16:00:02,,0
1553,69572,13,1,18,477,2017-11-06 16:00:02,,0
1554,30433,15,1,16,315,2017-11-06 16:00:02,,0
1555,28607,3,1,13,442,2017-11-06 16:00:02,,0
1556,121637,3,1,17,130,2017-11-06 16:00:02,,0
1557,19574,21,1,11,128,2017-11-06 16:00:02,,0
1558,203190,3,1,13,173,2017-11-06 16:00:02,,0
1559,8582,12,1,19,242,2017-11-06 16:00:02,,0
1560,119166,15,2,9,3,2017-11-06 16:00:02,,0
1561,23286,22,1,19,116,2017-11-06 16:00:02,,0
1562,88696,9,1,17,244,2017-11-06 16:00:02,,0
1563,9587,15,1,53,480,2017-11-06 16:00:02,,0
1564,73516,12,1,1,178,2017-11-06 16:00:02,,0
1565,28010,9,1,26,215,2017-11-06 16:00:02,,0
1566,48570,9,1,19,215,2017-11-06 16:00:02,,0
1567,125322,3,1,22,452,2017-11-06 16:00:02,,0
1568,179413,10,1,13,113,2017-11-06 16:00:02,,0
1569,47857,2,1,15,122,2017-11-06 16:00:02,,0
1570,100971,64,1,3,459,2017-11-06 16:00:02,,0
1571,119289,12,1,15,245,2017-11-06 16:00:02,,0
1572,77048,21,1,17,128,2017-11-06 16:00:02,,0
1573,81725,36,1,15,110,2017-11-06 16:00:02,,0
1574,44663,3,1,17,402,2017-11-06 16:00:02,,0
1575,28780,64,1,13,459,2017-11-06 16:00:02,,0
1576,100494,64,1,31,459,2017-11-06 16:00:02,,0
1577,123994,28,1,8,135,2017-11-06 16:00:02,,0
1578,64968,150,1,6,110,2017-11-06 16:00:02,,0
1579,44545,9,1,13,234,2017-11-06 16:00:02,,0
1580,38630,9,1,13,134,2017-11-06 16:00:02,,0
1581,103147,12,1,19,265,2017-11-06 16:00:02,,0
1582,55853,15,1,6,130,2017-11-06 16:00:02,,0
1583,140441,15,1,13,315,2017-11-06 16:00:02,,0
1584,72967,2,1,19,258,2017-11-06 16:00:02,,0
1585,2095,3,1,19,280,2017-11-06 16:00:02,,0
1586,79614,2,2,47,364,2017-11-06 16:00:02,,0
1587,40317,25,1,13,259,2017-11-06 16:00:02,,0
1588,12971,1,1,18,153,2017-11-06 16:00:02,,0
1589,145384,9,1,13,215,2017-11-06 16:00:02,,0
1590,12971,12,1,18,140,2017-11-06 16:00:02,,0
1591,132077,13,1,19,477,2017-11-06 16:00:02,,0
1592,3964,6,1,19,125,2017-11-06 16:00:02,,0
1593,188387,18,2,19,121,2017-11-06 16:00:02,,0
1594,166201,26,1,19,121,2017-11-06 16:00:02,,0
1595,178323,14,1,22,349,2017-11-06 16:00:02,,0
1596,144604,3,1,2,137,2017-11-06 16:00:02,,0
1597,28010,21,1,26,128,2017-11-06 16:00:02,,0
1598,51147,9,1,13,258,2017-11-06 16:00:02,,0
1599,28500,15,1,19,245,2017-11-06 16:00:02,,0
1600,179520,64,1,17,459,2017-11-06 16:00:02,,0
1601,83461,3,1,20,137,2017-11-06 16:00:02,,0
1602,66957,12,1,19,265,2017-11-06 16:00:02,,0
1603,19234,6,1,18,459,2017-11-06 16:00:02,,0
1604,188387,12,2,19,245,2017-11-06 16:00:02,,0
1605,83561,12,1,13,259,2017-11-06 16:00:02,,0
1606,14269,11,1,19,219,2017-11-06 16:00:02,,0
1607,4989,21,1,13,128,2017-11-06 16:00:02,,0
1608,44590,13,1,607,400,2017-11-06 16:00:02,,0
1609,61315,20,1,19,259,2017-11-06 16:00:02,,0
1610,31413,2,1,49,377,2017-11-06 16:00:02,,0
1611,83714,18,1,13,134,2017-11-06 16:00:02,,0
1612,16568,14,1,8,349,2017-11-06 16:00:02,,0
1613,118154,12,1,13,19,2017-11-06 16:00:02,,0
1614,179865,15,1,19,245,2017-11-06 16:00:02,,0
1615,84644,17,1,13,280,2017-11-06 16:00:02,,0
1616,188387,15,2,19,245,2017-11-06 16:00:02,,0
1617,29377,15,1,17,265,2017-11-06 16:00:02,,0
1618,199459,12,1,8,259,2017-11-06 16:00:02,,0
1619,85987,83,230,24,320,2017-11-06 16:00:02,,0
1620,167836,3,1,18,379,2017-11-06 16:00:02,,0
1621,73516,12,1,1,178,2017-11-06 16:00:02,,0
1622,60223,6,1,13,459,2017-11-06 16:00:02,,0
1623,728,27,1,19,122,2017-11-06 16:00:02,,0
1624,192413,1,1,19,153,2017-11-06 16:00:02,,0
1625,22076,2,2,18,205,2017-11-06 16:00:02,,0
1626,55876,3,1,13,424,2017-11-06 16:00:02,,0
1627,110769,12,1,17,259,2017-11-06 16:00:02,,0
1628,110047,27,1,19,122,2017-11-06 16:00:02,,0
1629,91712,13,1,607,400,2017-11-06 16:00:02,,0
1630,88504,3,1,35,480,2017-11-06 16:00:02,,0
1631,51577,12,1,13,245,2017-11-06 16:00:02,,0
1632,75453,9,1,19,215,2017-11-06 16:00:02,,0
1633,138602,14,1,20,349,2017-11-06 16:00:02,,0
1634,77295,21,1,13,128,2017-11-06 16:00:02,,0
1635,155213,11,1,19,319,2017-11-06 16:00:02,,0
1636,48708,64,1,19,459,2017-11-06 16:00:02,,0
1637,12452,13,1,22,477,2017-11-06 16:00:02,,0
1638,48708,6,1,19,459,2017-11-06 16:00:02,,0
1639,147610,23,1,6,153,2017-11-06 16:00:02,,0
1640,151494,12,1,13,140,2017-11-06 16:00:02,,0
1641,44545,12,1,13,259,2017-11-06 16:00:02,,0
1642,80372,2,1,19,477,2017-11-06 16:00:02,,0
1643,156209,2,1,17,205,2017-11-06 16:00:02,,0
1644,67772,8,1,19,140,2017-11-06 16:00:02,,0
1645,192602,21,1,19,128,2017-11-06 16:00:02,,0
1646,25071,3,1,19,205,2017-11-06 16:00:02,,0
1647,33582,27,1,35,153,2017-11-06 16:00:02,,0
1648,188387,2,1,13,477,2017-11-06 16:00:02,,0
1649,122711,21,1,13,128,2017-11-06 16:00:02,,0
1650,48282,2,1,17,237,2017-11-06 16:00:02,,0
1651,37058,18,3032,607,107,2017-11-06 16:00:02,,0
1652,151494,9,1,13,258,2017-11-06 16:00:02,,0
1653,197305,18,1,19,107,2017-11-06 16:00:02,,0
1654,61315,24,1,19,105,2017-11-06 16:00:02,,0
1655,34387,64,1,23,459,2017-11-06 16:00:02,,0
1656,124924,2,1,19,205,2017-11-06 16:00:02,,0
1657,52981,9,1,6,232,2017-11-06 16:00:02,,0
1658,108584,20,1,19,259,2017-11-06 16:00:02,,0
1659,51577,15,1,13,245,2017-11-06 16:00:02,,0
1660,73516,12,1,13,140,2017-11-06 16:00:02,,0
1661,192266,3,1,19,137,2017-11-06 16:00:02,,0
1662,44060,3,1,19,424,2017-11-06 16:00:02,,0
1663,50658,150,1,13,110,2017-11-06 16:00:02,,0
1664,95177,15,1,18,3,2017-11-06 16:00:02,,0
1665,39670,2,2,19,205,2017-11-06 16:00:02,,0
1666,119804,2,1,44,477,2017-11-06 16:00:02,,0
1667,157830,2,1,8,477,2017-11-06 16:00:02,,0
1668,36112,9,1,12,232,2017-11-06 16:00:02,,0
1669,72967,3,1,19,115,2017-11-06 16:00:02,,0
1670,81501,3,1,6,452,2017-11-06 16:00:02,,0
1671,51577,18,1,13,121,2017-11-06 16:00:02,,0
1672,8408,12,1,10,205,2017-11-06 16:00:02,,0
1673,30614,21,1,25,128,2017-11-06 16:00:02,,0
1674,25761,13,1,607,400,2017-11-06 16:00:02,,0
1675,129806,2,1,19,205,2017-11-06 16:00:02,,0
1676,7377,12,1,19,259,2017-11-06 16:00:02,,0
1677,191053,3,1,22,409,2017-11-06 16:00:02,,0
1678,151784,3,1,19,130,2017-11-06 16:00:02,,0
1679,73516,20,1,22,259,2017-11-06 16:00:02,,0
1680,76508,15,1,19,245,2017-11-06 16:00:02,,0
1681,105519,13,1,607,400,2017-11-06 16:00:02,,0
1682,28500,18,1,19,121,2017-11-06 16:00:02,,0
1683,79779,3,1,19,379,2017-11-06 16:00:02,,0
1684,63651,3,1,16,130,2017-11-06 16:00:02,,0
1685,112403,13,1,607,400,2017-11-06 16:00:02,,0
1686,25152,2,1,19,219,2017-11-06 16:00:02,,0
1687,84177,15,1,13,245,2017-11-06 16:00:02,,0
1688,92673,9,1,26,215,2017-11-06 16:00:02,,0
1689,196598,9,1,13,215,2017-11-06 16:00:02,,0
1690,24888,12,1,20,259,2017-11-06 16:00:02,,0
1691,93587,12,1,1,245,2017-11-06 16:00:02,,0
1692,147784,14,1,53,349,2017-11-06 16:00:02,,0
1693,85964,15,1,30,379,2017-11-06 16:00:02,,0
1694,104698,12,1,30,140,2017-11-06 16:00:02,,0
1695,114878,2,1,14,205,2017-11-06 16:00:02,,0
1696,93253,18,1,19,107,2017-11-06 16:00:02,,0
1697,5038,26,1,13,121,2017-11-06 16:00:02,,0
1698,12479,2,1,40,205,2017-11-06 16:00:02,,0
1699,92873,2,1,1,452,2017-11-06 16:00:02,,0
1700,6853,13,1,14,477,2017-11-06 16:00:02,,0
1701,103546,64,1,8,459,2017-11-06 16:00:02,,0
1702,67628,14,1,13,401,2017-11-06 16:00:02,,0
1703,97744,15,1,7,245,2017-11-06 16:00:02,,0
1704,4403,14,1,13,401,2017-11-06 16:00:02,,0
1705,84336,15,2,20,245,2017-11-06 16:00:02,,0
1706,13746,2,1,13,477,2017-11-06 16:00:02,,0
1707,195729,2,1,19,477,2017-11-06 16:00:02,,0
1708,118534,24,1,40,105,2017-11-06 16:00:02,,0
1709,58072,3,1,17,280,2017-11-06 16:00:02,,0
1710,116795,8,1,19,145,2017-11-06 16:00:02,,0
1711,123549,13,1,9,477,2017-11-06 16:00:02,,0
1712,50724,15,1,13,315,2017-11-06 16:00:02,,0
1713,67628,15,1,13,130,2017-11-06 16:00:02,,0
1714,135992,20,1,19,259,2017-11-06 16:00:02,,0
1715,157379,3,1,6,19,2017-11-06 16:00:02,,0
1716,69489,2,1,10,452,2017-11-06 16:00:02,,0
1717,209477,11,1,19,487,2017-11-06 16:00:02,,0
1718,100182,18,1,13,439,2017-11-06 16:00:02,,0
1719,7377,9,1,19,234,2017-11-06 16:00:02,,0
1720,106598,1,1,19,135,2017-11-06 16:00:02,,0
1721,123607,9,1,19,215,2017-11-06 16:00:02,,0
1722,121846,9,1,17,215,2017-11-06 16:00:02,,0
1723,67188,15,1,37,386,2017-11-06 16:00:02,,0
1724,210013,9,1,19,215,2017-11-06 16:00:02,,0
1725,180156,18,2,19,121,2017-11-06 16:00:02,,0
1726,63994,3,1,17,424,2017-11-06 16:00:02,,0
1727,193548,18,1,22,439,2017-11-06 16:00:02,,0
1728,118512,20,1,40,259,2017-11-06 16:00:02,,0
1729,170651,15,1,9,265,2017-11-06 16:00:02,,0
1730,18769,3,1,13,480,2017-11-06 16:00:02,,0
1731,61934,64,1,17,459,2017-11-06 16:00:02,,0
1732,81501,15,1,6,245,2017-11-06 16:00:02,,0
1733,97744,12,1,7,245,2017-11-06 16:00:02,,0
1734,100341,14,1,18,439,2017-11-06 16:00:02,,0
1735,93021,9,1,41,232,2017-11-06 16:00:02,,0
1736,92844,3,1,17,379,2017-11-06 16:00:02,,0
1737,98606,14,1,3,439,2017-11-06 16:00:02,,0
1738,188387,18,2,19,121,2017-11-06 16:00:02,,0
1739,205994,3,1,13,19,2017-11-06 16:00:02,,0
1740,188387,15,2,19,245,2017-11-06 16:00:02,,0
1741,188387,12,2,19,245,2017-11-06 16:00:02,,0
1742,135992,24,1,19,105,2017-11-06 16:00:02,,0
1743,10274,9,1,8,215,2017-11-06 16:00:02,,0
1744,63651,15,1,16,245,2017-11-06 16:00:02,,0
1745,73516,24,1,22,105,2017-11-06 16:00:02,,0
1746,181717,64,1,19,459,2017-11-06 16:00:02,,0
1747,125322,15,1,22,245,2017-11-06 16:00:02,,0
1748,153470,3,1,16,153,2017-11-06 16:00:02,,0
1749,116831,2,1,13,364,2017-11-06 16:00:02,,0
1750,14901,24,1,17,105,2017-11-06 16:00:02,,0
1751,100275,12,1,18,140,2017-11-06 16:00:02,,0
1752,112333,15,1,13,245,2017-11-06 16:00:02,,0
1753,121813,11,1,3,122,2017-11-06 16:00:02,,0
1754,15661,21,1,25,128,2017-11-06 16:00:02,,0
1755,26810,17,1,19,280,2017-11-06 16:00:02,,0
1756,45745,14,1,13,379,2017-11-06 16:00:02,,0
1757,160782,21,1,19,128,2017-11-06 16:00:02,,0
1758,195833,2,1,19,477,2017-11-06 16:00:02,,0
1759,100971,12,1,3,265,2017-11-06 16:00:02,,0
1760,43827,18,1,19,121,2017-11-06 16:00:02,,0
1761,27001,12,1,6,409,2017-11-06 16:00:02,,0
1762,59896,10,1,10,113,2017-11-06 16:00:02,,0
1763,132755,20,1,25,259,2017-11-06 16:00:02,,0
1764,48170,18,1,19,121,2017-11-06 16:00:02,,0
1765,75899,18,3032,607,107,2017-11-06 16:00:02,,0
1766,97126,12,1,18,481,2017-11-06 16:00:02,,0
1767,101863,3,1,19,280,2017-11-06 16:00:02,,0
1768,67188,3,1,37,480,2017-11-06 16:00:02,,0
1769,58637,9,1,13,134,2017-11-06 16:00:02,,0
1770,89569,12,1,25,259,2017-11-06 16:00:02,,0
1771,174538,9,1,19,234,2017-11-06 16:00:02,,0
1772,68771,1,1,19,153,2017-11-06 16:00:02,,0
1773,189833,18,1,19,121,2017-11-06 16:00:02,,0
1774,59125,2,1,35,205,2017-11-06 16:00:02,,0
1775,47455,1,1,19,134,2017-11-06 16:00:02,,0
1776,156022,18,3032,607,107,2017-11-06 16:00:02,,0
1777,67658,12,1,19,178,2017-11-06 16:00:02,,0
1778,3084,13,1,19,400,2017-11-06 16:00:02,,0
1779,44339,13,1,9,477,2017-11-06 16:00:02,,0
1780,83311,3,1,19,135,2017-11-06 16:00:02,,0
1781,175584,11,1,19,173,2017-11-06 16:00:02,,0
1782,89569,9,1,25,234,2017-11-06 16:00:02,,0
1783,22067,2,1,18,364,2017-11-06 16:00:02,,0
1784,111025,88,3032,607,347,2017-11-06 16:00:02,,0
1785,68516,18,1,19,121,2017-11-06 16:00:02,,0
1786,45550,15,1,18,3,2017-11-06 16:00:02,,0
1787,33777,2,1,13,477,2017-11-06 16:00:02,,0
1788,131991,13,1,40,477,2017-11-06 16:00:02,,0
1789,197043,12,1,28,328,2017-11-06 16:00:02,,0
1790,71665,110,3032,607,210,2017-11-06 16:00:02,,0
1791,111904,9,1,25,215,2017-11-06 16:00:02,,0
1792,15877,12,1,8,259,2017-11-06 16:00:02,,0
1793,189833,15,1,19,245,2017-11-06 16:00:02,,0
1794,105475,12,1,13,178,2017-11-06 16:00:02,,0
1795,189833,12,1,19,245,2017-11-06 16:00:02,,0
1796,58637,12,1,13,178,2017-11-06 16:00:02,,0
1797,17144,3,1,17,280,2017-11-06 16:00:02,,0
1798,64516,35,1,13,21,2017-11-06 16:00:02,2017-11-06 23:40:50,1
1799,63369,15,1,19,245,2017-11-06 16:00:02,,0
1800,5200,15,1,19,140,2017-11-06 16:00:02,,0
1801,89773,19,33,29,213,2017-11-06 16:00:02,,0
1802,48212,2,1,17,237,2017-11-06 16:00:02,,0
1803,63369,12,1,19,245,2017-11-06 16:00:02,,0
1804,43793,18,1,9,107,2017-11-06 16:00:02,,0
1805,176671,3,1,19,489,2017-11-06 16:00:02,,0
1806,9587,3,1,53,480,2017-11-06 16:00:02,,0
1807,21126,18,1,19,107,2017-11-06 16:00:02,,0
1808,177027,14,1,13,401,2017-11-06 16:00:02,,0
1809,80275,9,1,19,134,2017-11-06 16:00:02,,0
1810,66507,2,1,19,435,2017-11-06 16:00:02,,0
1811,75617,12,1,17,265,2017-11-06 16:00:02,,0
1812,132755,24,1,25,105,2017-11-06 16:00:02,,0
1813,3964,12,1,13,328,2017-11-06 16:00:02,,0
1814,41285,13,1,6,477,2017-11-06 16:00:02,,0
1815,26705,23,1,30,153,2017-11-06 16:00:02,,0
1816,188224,2,1,32,364,2017-11-06 16:00:02,,0
1817,209252,12,1,18,259,2017-11-06 16:00:02,,0
1818,10960,12,1,19,245,2017-11-06 16:00:02,,0
1819,15630,18,1,49,134,2017-11-06 16:00:02,,0
1820,73487,12,1,13,259,2017-11-06 16:00:02,,0
1821,147595,21,1,17,128,2017-11-06 16:00:02,,0
1822,123949,23,1,19,153,2017-11-06 16:00:02,,0
1823,78620,2,1,13,477,2017-11-06 16:00:02,,0
1824,49916,23,1,13,153,2017-11-06 16:00:02,,0
1825,100494,12,1,31,259,2017-11-06 16:00:02,,0
1826,185670,12,2,36,245,2017-11-06 16:00:02,,0
1827,10482,18,1,19,134,2017-11-06 16:00:02,,0
1828,19188,3,1,10,424,2017-11-06 16:00:02,,0
1829,44458,3,2,3,137,2017-11-06 16:00:02,,0
1830,2748,12,1,16,245,2017-11-06 16:00:02,,0
1831,47857,14,1,15,489,2017-11-06 16:00:02,,0
1832,20528,12,1,19,497,2017-11-06 16:00:02,,0
1833,28223,3,1,17,280,2017-11-06 16:00:02,,0
1834,73516,21,1,3,128,2017-11-06 16:00:02,,0
1835,47984,64,1,11,459,2017-11-06 16:00:02,,0
1836,145988,12,1,6,124,2017-11-06 16:00:02,,0
1837,65813,15,1,26,3,2017-11-06 16:00:02,,0
1838,27627,15,1,17,111,2017-11-06 16:00:02,,0
1839,3084,9,1,19,258,2017-11-06 16:00:02,,0
1840,53454,12,1,13,245,2017-11-06 16:00:02,,0
1841,105560,15,1,13,278,2017-11-06 16:00:02,,0
1842,91836,9,1,18,234,2017-11-06 16:00:02,,0
1843,164134,2,1,10,477,2017-11-06 16:00:02,,0
1844,71762,9,1,19,234,2017-11-06 16:00:02,,0
1845,79909,2,1,14,477,2017-11-06 16:00:02,,0
1846,21097,12,1,53,245,2017-11-06 16:00:02,,0
1847,66507,14,1,19,489,2017-11-06 16:00:02,,0
1848,126447,11,1,13,319,2017-11-06 16:00:02,,0
1849,39306,2,1,13,377,2017-11-06 16:00:02,,0
1850,105475,3,1,19,442,2017-11-06 16:00:02,,0
1851,85644,3,1,41,280,2017-11-06 16:00:02,,0
1852,79827,15,1,19,245,2017-11-06 16:00:02,,0
1853,135484,9,1,17,244,2017-11-06 16:00:02,,0
1854,201182,15,1,12,265,2017-11-06 16:00:02,,0
1855,62223,15,1,3,111,2017-11-06 16:00:02,,0
1856,190496,2,1,19,477,2017-11-06 16:00:02,,0
1857,42013,17,1,41,280,2017-11-06 16:00:02,,0
1858,202555,9,1,37,215,2017-11-06 16:00:02,,0
1859,2748,15,1,16,245,2017-11-06 16:00:02,,0
1860,145592,9,1,19,215,2017-11-06 16:00:02,,0
1861,119166,9,1,19,215,2017-11-06 16:00:02,,0
1862,53454,15,1,13,245,2017-11-06 16:00:02,,0
1863,71762,12,1,19,259,2017-11-06 16:00:02,,0
1864,73487,3,1,28,424,2017-11-06 16:00:02,,0
1865,42297,15,1,18,245,2017-11-06 16:00:02,,0
1866,199067,24,1,13,105,2017-11-06 16:00:02,,0
1867,77004,24,1,9,105,2017-11-06 16:00:02,,0
1868,66507,14,1,19,379,2017-11-06 16:00:02,,0
1869,66638,12,1,12,178,2017-11-06 16:00:02,,0
1870,30636,11,1,3,122,2017-11-06 16:00:02,,0
1871,17873,15,1,13,130,2017-11-06 16:00:02,,0
1872,27114,11,1,19,173,2017-11-06 16:00:02,,0
1873,10960,18,1,19,121,2017-11-06 16:00:02,,0
1874,14901,20,1,17,259,2017-11-06 16:00:02,,0
1875,157830,2,1,8,477,2017-11-06 16:00:02,,0
1876,112179,28,1,1,135,2017-11-06 16:00:02,,0
1877,90891,28,1,18,135,2017-11-06 16:00:02,,0
1878,93021,27,1,13,153,2017-11-06 16:00:02,,0
1879,58637,3,1,13,280,2017-11-06 16:00:02,,0
1880,83311,3,1,19,115,2017-11-06 16:00:02,,0
1881,111904,3,1,25,280,2017-11-06 16:00:02,,0
1882,135241,1,1,8,13,2017-11-06 16:00:02,,0
1883,99944,9,1,19,442,2017-11-06 16:00:02,,0
1884,77048,3,1,19,205,2017-11-06 16:00:02,,0
1885,65427,18,1,13,107,2017-11-06 16:00:02,,0
1886,1237,18,1,12,107,2017-11-06 16:00:02,,0
1887,123955,12,1,40,481,2017-11-06 16:00:02,,0
1888,94174,1,1,19,115,2017-11-06 16:00:02,,0
1889,114276,12,1,9,140,2017-11-06 16:00:02,,0
1890,91885,18,1,19,134,2017-11-06 16:00:02,,0
1891,83311,25,1,19,259,2017-11-06 16:00:02,,0
1892,105560,14,1,13,480,2017-11-06 16:00:02,,0
1893,103147,13,1,607,400,2017-11-06 16:00:02,,0
1894,199067,20,1,13,259,2017-11-06 16:00:02,,0
1895,17144,12,1,17,178,2017-11-06 16:00:02,,0
1896,80275,12,1,19,178,2017-11-06 16:00:02,,0
1897,83311,2,1,19,258,2017-11-06 16:00:02,,0
1898,77004,20,1,9,259,2017-11-06 16:00:02,,0
1899,54841,110,1,13,210,2017-11-06 16:00:02,,0
1900,37586,3,1,13,137,2017-11-06 16:00:02,,0
1901,132295,15,1,16,265,2017-11-06 16:00:02,,0
1902,102467,15,1,19,245,2017-11-06 16:00:02,,0
1903,49515,8,1,10,145,2017-11-06 16:00:02,,0
1904,63369,18,1,19,121,2017-11-06 16:00:02,,0
1905,37168,12,1,19,219,2017-11-06 16:00:02,,0
1906,17149,15,1,13,245,2017-11-06 16:00:02,,0
1907,128878,9,1,10,244,2017-11-06 16:00:02,,0
1908,166795,15,1,19,245,2017-11-06 16:00:02,,0
1909,20262,1,1,19,134,2017-11-06 16:00:02,,0
1910,54722,2,2,10,205,2017-11-06 16:00:02,,0
1911,47984,6,1,11,459,2017-11-06 16:00:02,,0
1912,157880,18,1,16,107,2017-11-06 16:00:02,,0
1913,99944,12,1,19,140,2017-11-06 16:00:02,,0
1914,59125,2,1,25,205,2017-11-06 16:00:02,,0
1915,200925,8,1,17,145,2017-11-06 16:00:02,,0
1916,87735,12,1,15,328,2017-11-06 16:00:02,,0
1917,6473,18,1,19,121,2017-11-06 16:00:02,,0
