,click_id,ip,app,device,os,channel,click_time
2325,2325,14063,23,1,13,153,2017-11-10 04:00:03
2326,2327,103877,18,1,25,134,2017-11-10 04:00:03
2327,2326,74924,12,2,60,259,2017-11-10 04:00:03
2328,2328,13229,12,1,18,265,2017-11-10 04:00:03
2329,2329,1228,2,1,18,401,2017-11-10 04:00:03
2330,2330,40725,3,2,65,480,2017-11-10 04:00:03
2331,2331,5348,6,1,19,459,2017-11-10 04:00:03
2332,2332,87653,12,1,37,212,2017-11-10 04:00:03
2333,2333,76137,18,1,18,121,2017-11-10 04:00:03
2334,2334,3947,3,1,13,452,2017-11-10 04:00:03
2335,2335,45169,12,1,13,265,2017-11-10 04:00:03
2336,2336,63259,3,1,13,402,2017-11-10 04:00:03
2337,2337,74924,11,2,60,137,2017-11-10 04:00:03
2338,2338,64516,11,1,12,469,2017-11-10 04:00:03
2339,2339,78120,2,1,15,377,2017-11-10 04:00:03
2340,2340,112608,12,1,47,265,2017-11-10 04:00:03
2341,2341,119901,12,1,13,265,2017-11-10 04:00:03
2342,2342,81013,2,1,26,258,2017-11-10 04:00:03
2343,2343,68417,12,1,1,105,2017-11-10 04:00:03
2344,2346,113652,12,1,3,178,2017-11-10 04:00:03
2345,2344,2602,9,2,37,488,2017-11-10 04:00:03
2346,2345,86291,18,1,13,107,2017-11-10 04:00:03
2347,2347,26208,18,1,19,121,2017-11-10 04:00:03
2348,2348,32365,8,1,35,145,2017-11-10 04:00:03
2349,2349,71667,11,1,19,219,2017-11-10 04:00:03
2350,2350,46516,26,1,53,266,2017-11-10 04:00:03
2351,2351,123896,2,1,13,435,2017-11-10 04:00:03
2352,2352,38211,9,1,19,466,2017-11-10 04:00:03
2353,2353,53165,23,2,13,479,2017-11-10 04:00:03
2354,2354,104386,14,1,19,439,2017-11-10 04:00:03
2355,2355,90723,2,1,17,212,2017-11-10 04:00:03
2356,2356,120163,1,1,8,124,2017-11-10 04:00:03
2357,2357,93688,13,1,8,477,2017-11-10 04:00:03
2358,2358,33768,13,1,13,477,2017-11-10 04:00:03
2359,2359,106678,12,1,9,424,2017-11-10 04:00:03
2360,2360,85375,14,1,19,489,2017-11-10 04:00:03
2361,2362,47611,14,1,15,442,2017-11-10 04:00:03
2362,2363,95924,9,1,19,107,2017-11-10 04:00:03
2363,2361,61935,8,1,37,145,2017-11-10 04:00:03
2364,2364,22957,9,1,13,127,2017-11-10 04:00:03
2365,2365,117005,23,1,10,153,2017-11-10 04:00:03
2366,2366,26384,2,1,6,364,2017-11-10 04:00:03
2367,2367,11645,18,1,13,107,2017-11-10 04:00:03
2368,2368,123955,9,1,27,466,2017-11-10 04:00:03
2369,2369,37215,14,1,18,439,2017-11-10 04:00:03
2370,2370,29903,9,1,26,334,2017-11-10 04:00:03
2371,2371,50897,3,1,42,442,2017-11-10 04:00:03
2372,2372,5419,9,1,19,244,2017-11-10 04:00:03
2373,2373,5314,12,1,13,497,2017-11-10 04:00:03
2374,2374,79857,20,1,19,478,2017-11-10 04:00:03
2375,2375,115035,19,154,50,101,2017-11-10 04:00:03
2376,2376,67628,2,1,12,477,2017-11-10 04:00:03
2377,2377,1678,15,1,16,111,2017-11-10 04:00:03
2378,2378,51634,2,1,13,212,2017-11-10 04:00:03
2379,2380,20242,17,2,10,128,2017-11-10 04:00:03
2380,2379,46652,21,1,26,232,2017-11-10 04:00:03
2381,2381,103611,18,1,19,134,2017-11-10 04:00:03
2382,2382,101074,18,1,13,134,2017-11-10 04:00:03
2383,2383,23356,9,1,22,127,2017-11-10 04:00:03
2384,2384,34595,11,1,8,219,2017-11-10 04:00:03
2385,2385,59501,18,1,17,376,2017-11-10 04:00:03
2386,2386,71424,12,1,13,409,2017-11-10 04:00:03
2387,2387,31158,12,1,19,340,2017-11-10 04:00:03
2388,2388,4448,2,1,19,469,2017-11-10 04:00:03
2389,2389,93498,9,1,19,244,2017-11-10 04:00:03
2390,2390,60862,18,1,19,134,2017-11-10 04:00:03
2391,2391,63483,9,1,13,466,2017-11-10 04:00:03
2392,2392,83973,15,1,13,265,2017-11-10 04:00:03
2393,2393,87971,12,1,10,265,2017-11-10 04:00:03
2394,2394,27946,8,1,19,145,2017-11-10 04:00:03
2395,2395,124265,18,1,13,107,2017-11-10 04:00:03
2396,2396,43537,13,1,22,477,2017-11-10 04:00:03
2397,2397,119816,11,1,32,481,2017-11-10 04:00:03
2398,2398,13887,2,1,13,122,2017-11-10 04:00:03
2399,2399,68331,1,1,19,134,2017-11-10 04:00:03
2400,2400,71786,28,1,19,135,2017-11-10 04:00:03
2401,2401,70464,2,1,19,377,2017-11-10 04:00:03
2402,2402,11820,32,1,5,376,2017-11-10 04:00:03
2403,2403,84445,1,1,11,134,2017-11-10 04:00:03
2404,2404,84896,9,2,9,107,2017-11-10 04:00:03
2405,2405,96937,18,1,34,107,2017-11-10 04:00:03
2406,2406,51634,12,1,13,328,2017-11-10 04:00:03
2407,2408,31580,12,1,18,328,2017-11-10 04:00:03
2408,2407,27521,9,1,19,127,2017-11-10 04:00:03
2409,2409,58690,2,1,22,452,2017-11-10 04:00:03
2410,2410,5132,9,1,19,466,2017-11-10 04:00:03
2411,2411,114314,11,1,31,173,2017-11-10 04:00:03
2412,2412,10790,9,1,19,334,2017-11-10 04:00:03
2413,2413,3653,12,1,13,105,2017-11-10 04:00:03
2414,2414,16130,9,1,4,127,2017-11-10 04:00:03
2415,2416,113019,12,1,3,19,2017-11-10 04:00:03
2416,2415,108560,2,1,8,236,2017-11-10 04:00:03
2417,2417,36340,13,1,16,477,2017-11-10 04:00:03
2418,2418,27521,2,1,19,236,2017-11-10 04:00:03
2419,2419,22124,12,1,13,259,2017-11-10 04:00:03
2420,2420,27521,12,1,19,340,2017-11-10 04:00:03
2421,2421,1700,14,1,18,463,2017-11-10 04:00:03
2422,2422,119723,15,1,9,379,2017-11-10 04:00:03
2423,2423,96806,13,1,13,477,2017-11-10 04:00:03
2424,2424,68279,14,1,18,401,2017-11-10 04:00:03
2425,2425,65252,18,1,11,107,2017-11-10 04:00:03
2426,2426,84934,2,1,23,236,2017-11-10 04:00:03
2427,2427,97327,2,1,35,435,2017-11-10 04:00:03
2428,2428,25676,18,1,4,107,2017-11-10 04:00:03
2429,2429,106923,13,1,42,477,2017-11-10 04:00:03
2430,2430,20242,6,2,10,459,2017-11-10 04:00:03
2431,2431,92936,14,1,13,489,2017-11-10 04:00:03
2432,2433,111400,9,1,49,127,2017-11-10 04:00:03
2433,2432,73516,9,1,1,466,2017-11-10 04:00:03
2434,2435,90723,12,1,17,328,2017-11-10 04:00:03
2435,2434,105348,18,1,31,376,2017-11-10 04:00:03
2436,2436,73516,2,1,31,122,2017-11-10 04:00:03
2437,2437,28683,8,1,13,145,2017-11-10 04:00:03
2438,2438,7962,11,1,22,481,2017-11-10 04:00:03
2439,2439,14764,15,1,41,278,2017-11-10 04:00:03
2440,2440,44582,9,1,8,466,2017-11-10 04:00:03
2441,2441,5619,15,1,13,315,2017-11-10 04:00:03
2442,2442,122048,9,1,79,107,2017-11-10 04:00:03
2443,2443,41440,2,1,19,122,2017-11-10 04:00:03
2444,2444,53454,29,1,25,213,2017-11-10 04:00:03
2445,2445,37177,9,1,8,215,2017-11-10 04:00:03
2446,2446,108820,15,1,17,386,2017-11-10 04:00:03
2447,2447,66586,9,2,58,107,2017-11-10 04:00:03
2448,2448,49730,3,1,17,19,2017-11-10 04:00:03
2449,2449,87959,2,1,13,122,2017-11-10 04:00:03
2450,2450,92936,2,1,13,219,2017-11-10 04:00:03
2451,2451,51512,15,1,10,278,2017-11-10 04:00:03
2452,2452,122893,8,1,18,145,2017-11-10 04:00:03
2453,2453,35008,23,1,25,153,2017-11-10 04:00:03
2454,2454,64409,15,1,3,430,2017-11-10 04:00:03
2455,2455,17517,1,1,41,178,2017-11-10 04:00:03
2456,2456,44545,9,1,18,334,2017-11-10 04:00:03
2457,2457,72671,3,1,10,173,2017-11-10 04:00:03
2458,2458,77508,15,1,18,315,2017-11-10 04:00:03
2459,2459,22226,9,1,22,489,2017-11-10 04:00:03
2460,2460,31278,23,1,19,153,2017-11-10 04:00:03
2461,2461,84896,2,1,52,477,2017-11-10 04:00:03
2462,2462,75574,23,1,18,153,2017-11-10 04:00:03
2463,2463,20245,9,1,22,466,2017-11-10 04:00:03
2464,2464,73522,5,1,19,377,2017-11-10 04:00:03
2465,2465,7269,26,1,19,121,2017-11-10 04:00:03
2466,2466,95894,3,1,19,379,2017-11-10 04:00:03
2467,2467,89455,20,1,19,478,2017-11-10 04:00:03
2468,2468,103108,15,1,19,315,2017-11-10 04:00:03
2469,2470,106524,2,1,25,469,2017-11-10 04:00:03
2470,2469,54009,15,1,20,153,2017-11-10 04:00:03
2471,2471,105416,15,1,13,111,2017-11-10 04:00:03
2472,2472,92936,3,1,13,442,2017-11-10 04:00:03
2473,2473,94128,2,1,8,469,2017-11-10 04:00:03
2474,2474,86977,13,1,77,400,2017-11-10 04:00:03
2475,2475,38211,9,1,19,244,2017-11-10 04:00:03
2476,2476,95098,12,1,19,178,2017-11-10 04:00:03
2477,2478,56745,2,1,19,122,2017-11-10 04:00:03
2478,2477,50835,15,2,3,3,2017-11-10 04:00:03
2479,2479,104648,14,1,9,442,2017-11-10 04:00:03
2480,2480,48282,46,0,38,347,2017-11-10 04:00:03
2481,2481,44692,3,1,13,452,2017-11-10 04:00:03
2482,2482,6262,9,1,19,466,2017-11-10 04:00:03
2483,2483,39400,3,1,27,173,2017-11-10 04:00:03
2484,2484,84445,15,1,11,140,2017-11-10 04:00:03
2485,2485,92972,2,1,27,212,2017-11-10 04:00:03
2486,2486,32365,12,1,35,178,2017-11-10 04:00:03
2487,2487,68417,12,1,1,265,2017-11-10 04:00:03
2488,2488,108560,12,1,8,340,2017-11-10 04:00:03
2489,2489,83973,14,1,13,401,2017-11-10 04:00:03
2490,2490,104729,15,1,8,412,2017-11-10 04:00:03
2491,2491,100131,18,1,9,107,2017-11-10 04:00:03
2492,2492,93320,6,2,55,125,2017-11-10 04:00:03
2493,2493,22153,18,1,19,107,2017-11-10 04:00:03
2494,2494,18804,9,1,47,107,2017-11-10 04:00:03
2495,2495,62830,13,1,17,477,2017-11-10 04:00:03
2496,2496,108820,14,1,17,489,2017-11-10 04:00:03
2497,2497,84445,9,1,11,244,2017-11-10 04:00:03
2498,2498,6465,23,1,13,153,2017-11-10 04:00:03
2499,2499,39782,2,1,13,205,2017-11-10 04:00:03
2500,2500,83973,2,1,13,435,2017-11-10 04:00:03
2501,2501,38614,26,1,47,121,2017-11-10 04:00:03
2502,2502,77606,1,1,13,115,2017-11-10 04:00:03
2503,2503,4724,2,1,13,469,2017-11-10 04:00:03
2504,2504,4136,18,1,19,439,2017-11-10 04:00:03
2505,2506,37774,9,1,19,466,2017-11-10 04:00:03
2506,2505,111529,9,1,9,215,2017-11-10 04:00:03
2507,2507,42289,18,1,10,107,2017-11-10 04:00:03
2508,2508,66371,3,1,19,480,2017-11-10 04:00:03
2509,2509,68417,3,1,1,409,2017-11-10 04:00:03
2510,2510,92519,2,1,13,469,2017-11-10 04:00:03
2511,2511,57202,9,1,19,244,2017-11-10 04:00:03
2512,2512,33110,9,1,1,489,2017-11-10 04:00:03
2513,2513,108858,14,1,13,349,2017-11-10 04:00:03
2514,2514,33502,12,1,19,328,2017-11-10 04:00:03
2515,2515,67940,9,1,17,127,2017-11-10 04:00:03
2516,2516,46652,1,1,26,134,2017-11-10 04:00:03
2517,2517,93972,15,1,19,386,2017-11-10 04:00:03
2518,2518,10356,3,1,13,379,2017-11-10 04:00:03
2519,2519,123654,11,1,47,487,2017-11-10 04:00:03
2520,2520,55796,3,1,19,115,2017-11-10 04:00:03
2521,2521,80398,6,1,13,459,2017-11-10 04:00:03
2522,2522,87882,12,1,12,19,2017-11-10 04:00:03
2523,2523,92825,9,1,22,107,2017-11-10 04:00:03
2524,2524,58667,2,1,22,237,2017-11-10 04:00:03
2525,2525,119447,2,1,19,435,2017-11-10 04:00:03
2526,2526,66325,18,1,8,107,2017-11-10 04:00:03
2527,2527,29533,9,1,22,127,2017-11-10 04:00:03
2528,2528,53165,3,2,13,421,2017-11-10 04:00:03
2529,2529,89752,15,1,25,3,2017-11-10 04:00:03
2530,2530,119913,3,1,19,480,2017-11-10 04:00:03
2531,2531,66461,38,3,33,347,2017-11-10 04:00:03
2532,2533,30492,6,1,18,125,2017-11-10 04:00:03
2533,2532,73703,3,1,17,442,2017-11-10 04:00:03
2534,2534,123378,12,1,3,105,2017-11-10 04:00:03
2535,2535,86177,3,1,13,379,2017-11-10 04:00:03
2536,2536,73189,2,1,19,219,2017-11-10 04:00:03
2537,2537,85329,2,1,1,237,2017-11-10 04:00:03
2538,2538,99607,9,1,15,448,2017-11-10 04:00:03
2539,2539,18834,9,1,13,134,2017-11-10 04:00:03
2540,2540,63101,9,1,19,244,2017-11-10 04:00:03
2541,2541,56745,3,1,17,409,2017-11-10 04:00:03
2542,2542,24724,15,1,19,315,2017-11-10 04:00:03
2543,2543,86076,18,1,19,379,2017-11-10 04:00:03
2544,2544,32435,18,1,13,107,2017-11-10 04:00:03
2545,2545,91666,1,1,16,135,2017-11-10 04:00:03
2546,2546,40965,12,1,10,328,2017-11-10 04:00:03
2547,2547,17517,13,1,41,400,2017-11-10 04:00:03
2548,2548,92867,9,1,19,127,2017-11-10 04:00:03
2549,2549,18094,18,1,20,121,2017-11-10 04:00:03
2550,2550,14692,21,1,3,232,2017-11-10 04:00:03
2551,2551,17517,12,1,41,140,2017-11-10 04:00:03
2552,2552,74734,15,1,22,386,2017-11-10 04:00:03
2553,2553,32591,9,1,47,107,2017-11-10 04:00:03
2554,2554,77556,12,1,15,259,2017-11-10 04:00:03
2555,2555,122357,9,1,17,334,2017-11-10 04:00:03
2556,2556,14977,3,1,41,205,2017-11-10 04:00:03
2557,2557,61548,3,1,13,452,2017-11-10 04:00:03
2558,2558,48938,1,1,13,124,2017-11-10 04:00:03
2559,2559,32365,8,1,35,145,2017-11-10 04:00:03
2560,2560,49969,22,1,19,116,2017-11-10 04:00:03
2561,2561,42501,15,1,13,130,2017-11-10 04:00:03
2562,2562,76560,18,1,18,134,2017-11-10 04:00:03
2563,2563,61935,21,1,37,232,2017-11-10 04:00:03
2564,2564,61935,9,1,37,232,2017-11-10 04:00:03
2565,2565,88106,23,1,7,153,2017-11-10 04:00:03
2566,2566,58667,12,1,22,259,2017-11-10 04:00:03
2567,2567,27946,12,1,19,178,2017-11-10 04:00:03
2568,2568,53165,1,2,13,101,2017-11-10 04:00:03
2569,2569,87216,12,1,12,265,2017-11-10 04:00:03
2570,2570,44153,2,1,19,237,2017-11-10 04:00:03
2571,2571,38211,8,1,19,145,2017-11-10 04:00:03
2572,2572,53165,7,2,13,101,2017-11-10 04:00:03
2573,2573,84445,8,1,11,145,2017-11-10 04:00:03
2574,2574,114564,9,1,17,127,2017-11-10 04:00:03
2575,2575,82002,2,1,17,122,2017-11-10 04:00:03
2576,2576,72175,13,1,19,477,2017-11-10 04:00:03
2577,2578,99607,12,1,15,259,2017-11-10 04:00:03
2578,2577,67169,3,1,8,205,2017-11-10 04:00:03
2579,2579,38211,15,1,19,140,2017-11-10 04:00:03
2580,2580,81013,3,1,26,135,2017-11-10 04:00:03
2581,2581,24724,14,1,19,401,2017-11-10 04:00:03
2582,2582,43957,12,1,37,265,2017-11-10 04:00:03
2583,2583,58535,14,1,19,480,2017-11-10 04:00:03
2584,2584,109668,18,1,13,134,2017-11-10 04:00:03
2585,2586,84934,12,1,23,340,2017-11-10 04:00:03
2586,2585,3073,1,1,4,377,2017-11-10 04:00:03
2587,2587,44445,3,1,13,480,2017-11-10 04:00:03
2588,2588,72335,12,1,13,328,2017-11-10 04:00:03
2589,2589,107179,14,1,9,480,2017-11-10 04:00:03
2590,2590,99607,1,1,15,153,2017-11-10 04:00:03
2591,2591,29744,9,1,19,334,2017-11-10 04:00:03
2592,2593,86463,26,1,22,266,2017-11-10 04:00:03
2593,2592,60580,1,1,23,377,2017-11-10 04:00:03
2594,2594,103108,14,1,19,463,2017-11-10 04:00:03
2595,2595,117463,13,1,19,469,2017-11-10 04:00:03
2596,2596,47405,18,1,13,107,2017-11-10 04:00:03
2597,2597,37649,15,1,16,278,2017-11-10 04:00:03
2598,2598,31951,18,2,63,439,2017-11-10 04:00:03
2599,2599,100275,12,1,19,265,2017-11-10 04:00:03
2600,2600,29315,2,2,6,477,2017-11-10 04:00:03
2601,2601,109567,2,1,30,469,2017-11-10 04:00:03
2602,2602,56134,18,1,41,107,2017-11-10 04:00:03
2603,2604,93694,14,1,27,349,2017-11-10 04:00:03
2604,2603,19064,9,1,17,215,2017-11-10 04:00:03
2605,2605,122517,18,1,19,107,2017-11-10 04:00:03
2606,2606,39400,2,1,27,469,2017-11-10 04:00:03
2607,2607,122309,2,1,19,401,2017-11-10 04:00:03
2608,2608,68444,18,1,6,107,2017-11-10 04:00:03
2609,2609,20943,23,1,13,153,2017-11-10 04:00:03
2610,2610,16944,13,1,51,477,2017-11-10 04:00:03
2611,2611,124409,9,1,16,445,2017-11-10 04:00:03
2612,2612,64050,26,1,19,266,2017-11-10 04:00:03
2613,2613,29532,15,1,39,111,2017-11-10 04:00:03
2614,2614,89625,2,1,13,469,2017-11-10 04:00:03
2615,2615,41949,23,1,19,153,2017-11-10 04:00:03
2616,2616,73248,18,1,13,107,2017-11-10 04:00:03
2617,2617,88881,12,1,10,265,2017-11-10 04:00:03
2618,2618,102480,23,1,19,153,2017-11-10 04:00:03
2619,2619,96062,18,1,16,107,2017-11-10 04:00:03
2620,2620,62101,12,1,32,265,2017-11-10 04:00:03
2621,2621,65591,19,0,24,213,2017-11-10 04:00:03
2622,2622,59835,3,1,22,205,2017-11-10 04:00:03
2623,2623,62048,1,1,18,135,2017-11-10 04:00:03
2624,2624,125042,18,1,13,376,2017-11-10 04:00:03
2625,2625,28244,12,1,22,205,2017-11-10 04:00:03
2626,2626,121209,3,1,184,173,2017-11-10 04:00:03
2627,2627,81508,18,1,17,439,2017-11-10 04:00:03
2628,2628,84902,14,1,13,401,2017-11-10 04:00:03
2629,2630,64055,2,1,17,469,2017-11-10 04:00:03
2630,2631,31237,14,1,35,401,2017-11-10 04:00:03
2631,2629,59625,9,1,25,127,2017-11-10 04:00:03
2632,2632,8645,18,1,22,134,2017-11-10 04:00:03
2633,2633,108560,9,1,8,127,2017-11-10 04:00:03
2634,2634,122893,12,1,18,178,2017-11-10 04:00:03
2635,2635,31283,12,1,19,409,2017-11-10 04:00:03
2636,2636,64588,11,1,9,219,2017-11-10 04:00:03
2637,2637,35647,3,1,18,409,2017-11-10 04:00:03
2638,2639,74061,18,1,19,439,2017-11-10 04:00:03
2639,2638,24515,3,1,1,442,2017-11-10 04:00:03
2640,2640,6473,12,1,13,178,2017-11-10 04:00:03
2641,2641,102231,14,1,13,439,2017-11-10 04:00:03
2642,2642,65078,11,1,49,319,2017-11-10 04:00:03
2643,2643,16487,3,1,14,489,2017-11-10 04:00:03
2644,2644,109304,15,1,8,430,2017-11-10 04:00:03
2645,2645,111414,29,1,3,343,2017-11-10 04:00:03
2646,2646,20630,12,1,9,265,2017-11-10 04:00:03
2647,2647,50469,26,1,19,266,2017-11-10 04:00:03
2648,2650,105811,9,2,18,445,2017-11-10 04:00:03
2649,2648,80398,17,1,13,128,2017-11-10 04:00:03
2650,2649,105380,18,1,17,107,2017-11-10 04:00:03
2651,2651,116743,2,1,28,364,2017-11-10 04:00:03
2652,2652,3339,3,1,13,489,2017-11-10 04:00:03
2653,2653,49476,3,1,37,19,2017-11-10 04:00:03
2654,2654,39180,9,2,37,466,2017-11-10 04:00:03
2655,2655,14299,2,1,25,219,2017-11-10 04:00:03
2656,2656,33692,15,1,19,430,2017-11-10 04:00:03
2657,2657,84388,12,1,19,140,2017-11-10 04:00:03
2658,2658,75221,3,1,22,466,2017-11-10 04:00:03
2659,2659,21673,14,1,32,401,2017-11-10 04:00:03
2660,2660,114314,13,1,8,477,2017-11-10 04:00:03
2661,2661,102025,11,1,13,137,2017-11-10 04:00:03
2662,2662,42501,14,1,13,480,2017-11-10 04:00:03
2663,2663,73703,14,1,17,442,2017-11-10 04:00:03
2664,2664,666,18,1,40,107,2017-11-10 04:00:03
2665,2665,37774,9,1,19,466,2017-11-10 04:00:03
2666,2666,58122,3,1,13,173,2017-11-10 04:00:03
2667,2667,14737,15,1,19,3,2017-11-10 04:00:03
2668,2668,121888,3,1,20,205,2017-11-10 04:00:03
2669,2669,48170,8,2,9,145,2017-11-10 04:00:03
2670,2670,28336,12,1,17,105,2017-11-10 04:00:03
2671,2671,102197,26,1,19,477,2017-11-10 04:00:03
2672,2672,111780,11,1,19,122,2017-11-10 04:00:03
2673,2673,73703,15,1,17,379,2017-11-10 04:00:03
2674,2674,98286,2,1,19,237,2017-11-10 04:00:03
2675,2675,57868,11,1,6,319,2017-11-10 04:00:03
2676,2676,65746,15,1,10,3,2017-11-10 04:00:03
2677,2677,105811,11,1,13,219,2017-11-10 04:00:03
2678,2678,83694,12,1,19,124,2017-11-10 04:00:03
2679,2679,35333,18,1,10,107,2017-11-10 04:00:03
2680,2680,123894,6,1,19,459,2017-11-10 04:00:03
2681,2681,63383,23,1,19,153,2017-11-10 04:00:03
2682,2682,74734,14,1,22,489,2017-11-10 04:00:03
2683,2683,87948,18,1,17,439,2017-11-10 04:00:03
2684,2684,99998,3,1,15,466,2017-11-10 04:00:03
2685,2685,80436,13,1,22,477,2017-11-10 04:00:03
2686,2686,20245,21,1,22,128,2017-11-10 04:00:03
2687,2687,16581,3,1,17,442,2017-11-10 04:00:03
2688,2688,124797,9,1,10,334,2017-11-10 04:00:03
2689,2689,10853,9,1,16,488,2017-11-10 04:00:03
2690,2690,71753,2,1,13,435,2017-11-10 04:00:03
2691,2691,9383,23,1,15,153,2017-11-10 04:00:03
2692,2692,84725,9,1,19,489,2017-11-10 04:00:03
2693,2693,74683,3,1,19,442,2017-11-10 04:00:03
2694,2694,125339,18,1,19,134,2017-11-10 04:00:03
2695,2695,75489,9,1,13,442,2017-11-10 04:00:03
2696,2696,13727,29,1,46,343,2017-11-10 04:00:03
2697,2697,121442,18,1,47,439,2017-11-10 04:00:03
2698,2698,108913,2,1,13,237,2017-11-10 04:00:03
2699,2699,89244,15,1,37,412,2017-11-10 04:00:03
2700,2700,83340,3,1,19,137,2017-11-10 04:00:03
2701,2702,81013,9,1,26,442,2017-11-10 04:00:03
2702,2701,102025,2,1,13,237,2017-11-10 04:00:03
2703,2703,71805,3,1,8,19,2017-11-10 04:00:03
2704,2704,83743,18,1,26,107,2017-11-10 04:00:03
2705,2705,105981,3,1,19,379,2017-11-10 04:00:03
2706,2706,68387,14,1,13,401,2017-11-10 04:00:03
2707,2707,17623,14,1,17,401,2017-11-10 04:00:03
2708,2708,3197,12,1,13,178,2017-11-10 04:00:03
2709,2709,10410,14,1,19,442,2017-11-10 04:00:03
2710,2710,92549,18,1,1,107,2017-11-10 04:00:03
2711,2711,16426,3,1,19,205,2017-11-10 04:00:03
2712,2712,89814,28,1,19,135,2017-11-10 04:00:03
2713,2713,101334,17,1,18,134,2017-11-10 04:00:03
2714,2714,102700,12,1,22,212,2017-11-10 04:00:03
2715,2715,23505,2,1,19,477,2017-11-10 04:00:03
2716,2716,14915,3,1,25,424,2017-11-10 04:00:03
2717,2717,5348,8,2,13,145,2017-11-10 04:00:03
2718,2718,60574,15,1,19,430,2017-11-10 04:00:03
2719,2719,51347,1,1,13,115,2017-11-10 04:00:03
2720,2720,92972,12,1,27,328,2017-11-10 04:00:03
2721,2721,88311,12,1,10,105,2017-11-10 04:00:03
2722,2722,5348,1,1,18,17,2017-11-10 04:00:03
2723,2723,38155,9,1,40,127,2017-11-10 04:00:03
2724,2724,40426,11,1,19,319,2017-11-10 04:00:03
2725,2725,83783,9,1,17,127,2017-11-10 04:00:03
2726,2726,88311,9,1,20,127,2017-11-10 04:00:03
2727,2727,15223,14,1,19,467,2017-11-10 04:00:03
2728,2728,112243,11,1,19,469,2017-11-10 04:00:03
2729,2732,15221,9,1,25,232,2017-11-10 04:00:03
2730,2731,115588,14,1,9,349,2017-11-10 04:00:03
2731,2729,102025,12,1,13,259,2017-11-10 04:00:03
2732,2730,93996,18,1,1,107,2017-11-10 04:00:03
2733,2733,44744,3,1,35,211,2017-11-10 04:00:03
2734,2734,53770,14,1,14,489,2017-11-10 04:00:03
2735,2735,121277,8,1,19,145,2017-11-10 04:00:03
2736,2736,42112,11,1,11,487,2017-11-10 04:00:03
2737,2738,109358,12,1,47,328,2017-11-10 04:00:03
2738,2737,47371,14,1,22,480,2017-11-10 04:00:03
2739,2739,46652,8,1,26,145,2017-11-10 04:00:03
2740,2740,86912,3,1,4,19,2017-11-10 04:00:03
2741,2741,95145,12,2,9,178,2017-11-10 04:00:03
2742,2742,22061,2,1,13,212,2017-11-10 04:00:03
2743,2743,41091,12,1,15,481,2017-11-10 04:00:03
2744,2744,99754,28,1,20,135,2017-11-10 04:00:03
2745,2745,87379,15,1,20,265,2017-11-10 04:00:03
2746,2746,73755,18,1,19,134,2017-11-10 04:00:03
2747,2747,35584,28,1,49,135,2017-11-10 04:00:03
2748,2748,9972,1,1,35,153,2017-11-10 04:00:03
2749,2749,2732,12,1,13,178,2017-11-10 04:00:03
2750,2750,67658,18,1,19,107,2017-11-10 04:00:03
2751,2751,109616,13,1,28,477,2017-11-10 04:00:03
2752,2752,19819,9,1,16,466,2017-11-10 04:00:03
2753,2753,79925,12,1,9,340,2017-11-10 04:00:03
2754,2754,103556,12,1,13,140,2017-11-10 04:00:03
2755,2755,5348,17,1,19,128,2017-11-10 04:00:03
2756,2756,96760,18,1,17,439,2017-11-10 04:00:03
2757,2757,61935,9,1,37,466,2017-11-10 04:00:03
2758,2758,56603,151,0,0,347,2017-11-10 04:00:03
2759,2759,26766,11,1,19,122,2017-11-10 04:00:03
2760,2760,33746,1,1,13,178,2017-11-10 04:00:03
2761,2761,63259,20,1,13,259,2017-11-10 04:00:03
2762,2762,79857,11,1,19,481,2017-11-10 04:00:03
2763,2763,22352,18,1,13,439,2017-11-10 04:00:03
2764,2764,63101,9,1,6,127,2017-11-10 04:00:03
2765,2765,4722,21,1,46,128,2017-11-10 04:00:03
2766,2766,73487,12,1,19,178,2017-11-10 04:00:03
2767,2767,118123,18,1,1,379,2017-11-10 04:00:03
2768,2768,5780,3,1,16,137,2017-11-10 04:00:03
2769,2769,16782,11,1,19,122,2017-11-10 04:00:03
2770,2770,23599,9,1,28,334,2017-11-10 04:00:03
2771,2771,88340,3,1,10,466,2017-11-10 04:00:03
2772,2773,109638,15,1,32,386,2017-11-10 04:00:03
2773,2772,85375,2,1,19,435,2017-11-10 04:00:03
2774,2774,64055,14,1,17,439,2017-11-10 04:00:03
2775,2775,115690,3,1,19,211,2017-11-10 04:00:03
2776,2776,48742,9,1,19,334,2017-11-10 04:00:03
2777,2777,123894,17,1,19,128,2017-11-10 04:00:03
2778,2778,29533,12,1,13,497,2017-11-10 04:00:03
2779,2779,56988,9,1,19,244,2017-11-10 04:00:03
2780,2780,118320,3,1,19,480,2017-11-10 04:00:03
2781,2781,59365,7,1,23,101,2017-11-10 04:00:03
2782,2782,7120,23,1,55,153,2017-11-10 04:00:03
2783,2783,102231,9,1,13,127,2017-11-10 04:00:03
2784,2784,106135,22,1,10,116,2017-11-10 04:00:03
2785,2785,45236,15,1,13,386,2017-11-10 04:00:03
2786,2786,122267,18,1,19,121,2017-11-10 04:00:03
